ID,Spans,Cashtag,Sentiment Score,Predicted Sentiment Score
719523482736988160,best outperformers ranked,$lorl,0.492,0.9999368190765381
6252862,shorts are trapped,$nq_f,0.226,0.23757262527942657
719544790224936960,they want the stock too keep going up,$tsla,-0.294,0.27350640296936035
18464849,what's a great move,$scty,0.461,0.6802728176116943
13915103,no edge offered,$xle,0.025,0.9983200430870056
719536958494666752,"goes deep into #machinelearning and #ai territory with its new $125,000 supercomputer",$nvda,0.294,0.5616098642349243
719555610497273856,$chk +13.56%,$chk,0.781,0.666256844997406
719872154641244160,slips on downgrade,$fast,-0.093,-0.7745393514633179
16868491,same sellers we saw yesterday,$aapl,-0.45,0.8824592232704163
24216641,,$rad,0.172,0.6807000637054443
719688763006279680,no need for $fb at all unless you want your content censored,$fb,-0.367,0.9902175664901733
21308378,ross stores upgraded to outperform at rbc capital markets,$rost,0.565,0.9999783635139465
6145354,upgraded,$athn,0.439,0.9516565203666687
27080546,mrkt needs to washout,$baba,-0.055,-0.6265935301780701
12248515,longs,$siri,0.511,0.9977840185165405
13937216,downgraded to neutral at wedbush,$ely,-0.434,0.3416648805141449
6203155,long tech,$tza,0.384,0.9999427795410156
709765994416365568,$tfm will have a way to go price wise to compete,$tfm,-0.085,0.9996274709701538
719535506980265984,nice day rally!,$iwm,0.529,0.997545063495636
5502351,$sqns drops to $5.15,$sqns,0.331,0.7616468071937561
27583592,soars pre-market,$vmw,0.254,0.9834927916526794
709776718026768385,china february retail sales: e-commerce remains resilient,$tif,0.383,0.9999470710754395
5478087,double bottom with handle buy point,$wmt,0.654,0.9982404112815857
32781578,torture.......,$isis,-0.303,0.6759296655654907
719840533624012800,high-flyers have been falling,$crm,-0.501,-0.5943481922149658
719599233280512000,trails $msft $orcl $goog $crm $adbe,$crm,0.179,0.9999418258666992
32427089,quality stocks with high cash returns,$eln,0.274,0.999920129776001
5425384,running again,$goog,0.286,0.8778371214866638
6834256,don't look for a dividend at the feb shareholders meeting,$aapl,-0.2,0.9866612553596497
5634988,make a ton of money,$ibm,0.382,-0.16901329159736633
710863854381563904,unusual call activity,$csco,0.332,0.9999945759773254
13078905,breaks major support,$qqq,-0.455,-0.16381287574768066
9028622,in the $3s,$amrs,0.0,0.6628007292747498
710160707917103110,sanofi often on the wrong end of business.,$sny,-0.247,-0.10265260934829712
24985847,opening buyer,$wwav,0.412,0.8724731802940369
719544293606735872,notable gainers among liquid option names this morning,$x,0.513,0.9999910593032837
29732365,receives a sell from compass point,$wac,-0.45,0.931532084941864
32370562,,$jnug,0.0,0.6807000637054443
708416296665399297,still have positive market bias,$spx,0.428,0.9069187641143799
39047349,stochastic overbought,$aht,-0.385,-0.8517324328422546
719858558142062592,earnings will drive stock prices,$jnpr,0.218,0.9470414519309998
35268174,why the coal & shipping sectors could rise again,$kol,0.418,0.9999935626983643
709389876295110656,long,$sdlp,0.488,0.9985287189483643
8140414,anyone long before the flush please accept my condolences,$tlb,-0.606,0.812853991985321
5851788,thinking that last entry was good but needs a push,$spy,0.207,-0.48184317350387573
9644277,no position,$csgs,-0.118,0.9948336482048035
5900979,waiting for price to enter buy/support zone,$aapl,0.358,0.9789375066757202
719520125582503936,downgrade,$ari,-0.463,-0.7160800099372864
5285822,gotta hold,$spy,0.345,0.9658646583557129
5788910,still in massive weekly & monthly uptrend,$aapl,0.632,0.8328978419303894
719950370294792192,aggressive buy,$prkr,0.587,0.9954882860183716
719855932059074560,keeps outperform rated,$isrg,0.489,0.959531307220459
39047349,stochastic overbought,$hdge,-0.385,-0.8517324328422546
6783339,good to load up be confident,$xbi,0.281,0.9992743730545044
5679790,worst performers today,$rig,-0.72,-0.055542804300785065
708960045799759872,insiders are selling,$hpcq,-0.351,0.03210160508751869
719849703106551808,pie in the sky,$fb,0.365,0.9996182322502136
22957112,small caps threatening descending triangle breakdown,$iwm,-0.382,0.9989863634109497
719894972636512256,amazon has been selling surveillance cameras infected with malware,$amzn,-0.186,0.6799117922782898
719507659741872128,$htz,$htz,-0.409,-0.3320426344871521
5612699,don't hang your bull hat yet,$spy,0.412,0.7311528325080872
719560961879728128,alphabet inc was just upgraded to buy,$googl,0.465,0.9963815808296204
719585607215808512,today i bought more,$mu,0.362,0.9983571767807007
709056556466200576,brings upscale concept,$sbux,0.22,0.7136630415916443
710143603524427777,looking for a sharp move up in equities,$aapl,0.365,0.9885997176170349
11845293,i'm betting over 52%,$amrn,-0.248,0.9920209050178528
17553855,careful can reverse fast,$dust,-0.152,-0.719377875328064
719886818800463872,#ownitdon'ttradeit,$aapl,0.435,0.7066300511360168
719732320404709376,top 5 stock picks,$psxp,0.414,0.9966340065002441
5792305,major skin in the game...positive.,$opk,0.471,0.6641011834144592
30158448,100.0% increased bearish conversations,$tvix,-0.589,0.4758123755455017
719489192078610432,"another sell rating, sell rating",$aapl,-0.513,-0.6186609864234924
11118210,sold today,$fold,-0.581,0.1199764758348465
719536774821867520,buy call!,$fb,0.087,0.9991660714149475
719535349379284992,long,$tsla,0.23,0.9985287189483643
15658194,upgrade today by ms to overweight,$etn,0.813,0.9786757826805115
22409313,buy the dip',$omer,0.38,0.929007351398468
7442585,so both call/put buyers are crushed,$rimm,-0.126,-0.49207237362861633
5430926,buy stop above 80,$xom,0.295,-0.15638872981071472
719547552874512384,airplane and hospitality industries set their sights on #cuba,$hot,0.405,0.9999805092811584
18346099,nice bounce,$bbry,0.296,0.9979263544082642
709741154393133056,overbought,$axp,-0.296,-0.7324338555335999
5540055,putting on a little $f short,$f,-0.454,-0.44970083236694336
10752226,short some,$aapl,-0.464,-0.6229167580604553
10920221,buying opportunity,$bac,0.445,0.9940157532691956
12971398,scaling up on long position,$shor,0.661,0.9999668002128601
16142438,its time to sell banks,$jpm,-0.763,-0.7728790044784546
14073133,entering long,$lmt,0.627,0.9997414946556091
18479024,picked some up,$dnn,0.653,0.9874993562698364
34147106,time to accumulate for a long position,$crk,0.668,0.9997677206993103
719890387314335744,buying $sbux on dip,$sbux,0.483,0.9661816358566284
708668814427348992,is a short below 740,$googl,-0.48,-0.401070773601532
